0.1787271946668625
331,50,0.13938671350479126
219,97,0.13938306272029877
206,6,0.13933558762073517
207,59,0.1392926573753357
207,8,0.13925598561763763
148,97,0.1391335129737854
135,10,0.13903170824050903
15,11,0.13900767266750336
291,52,0.13890624046325684
317,1,0.13888832926750183
299,43,0.13876083493232727
279,28,0.13872790336608887
138,78,0.13872255384922028
32,88,0.13870856165885925
265,1,0.13864755630493164
225,46,0.1385817676782608
265,97,0.1385217010974884
271,102,0.13835172355175018
23,47,0.13826759159564972
130,14,0.13822594285011292
65,11,0.13818858563899994
152,5,0.13814423978328705
47,84,0.1380252242088318
192,42,0.13797618448734283
219,96,0.13796919584274292
130,70,0.13791215419769287
165,48,0.13789203763008118
282,5,0.13783572614192963
217,99,0.13757279515266418
215,64,0.13748721778392792
39,4,0.13742345571517944
277,40,0.1373787522315979
147,60,0.13736481964588165
322,94,0.1373070776462555
156,64,0.13723550736904144
225,77,0.13714076578617096
9,2,0.1370580494403839
207,21,0.1369723677635193
36,39,0.13665316998958588
255,61,0.1366441547870636
32,103,0.1365925520658493
299,57,0.13658931851387024
10,108,0.13658469915390015
213,53,0.13652926683425903
173,1,0.1364891678094864
255,65,0.13644252717494965
43,25,0.13641370832920074
68,64,0.1363956332206726
289,39,0.13638976216316223
274,36,0.13632459938526154
235,97,0.13631859421730042
138,73,0.1362517774105072
288,5,0.13614018261432648
44,64,0.1359444111585617
67,20,0.13586486876010895
135,47,0.13585907220840454
295,88,0.13580448925495148
151,105,0.13577452301979065
177,94,0.1354866921901703
147,106,0.13537544012069702
281,28,0.13532480597496033
122,27,0.13517796993255615
265,37,0.13506697118282318
36,74,0.13506528735160828
238,46,0.13488014042377472
291,39,0.13478192687034607
58,88,0.1347445249557495
324,29,0.13471005856990814
294,38,0.13451510667800903
331,3,0.1344706118106842
143,95,0.13437360525131226
109,53,0.13434043526649475
206,39,0.1342790722846985
233,105,0.13424800336360931
149,93,0.13407546281814575
325,80,0.13407115638256073
221,39,0.13383406400680542
45,95,0.13382631540298462
255,109,0.1338251829147339
30,49,0.13374534249305725
225,91,0.1336214691400528
264,21,0.1336108297109604
207,41,0.13358008861541748
200,82,0.13334691524505615
6,33,0.13331958651542664
265,84,0.13315939903259277
30,59,0.13310928642749786
295,78,0.13309620320796967
149,19,0.13297708332538605
238,11,0.13282839953899384
242,64,0.1327858567237854
202,88,0.13271759450435638
76,82,0.1326984465122223
246,1,0.1326184868812561
138,88,0.1325283646583557
316,68,0.13247612118721008
137,75,0.13242602348327637
310,10,0.13242478668689728
261,105,0.1322115659713745
266,105,0.13215532898902893
309,28,0.13215480744838715
32,109,0.13209903240203857
312,13,0.1320963054895401
265,96,0.13201795518398285
54,24,0.13195310533046722
332,73,0.13194185495376587
36,77,0.13173137605190277
149,90,0.1314990222454071
169,88,0.13132208585739136
325,99,0.1313183456659317
308,69,0.13106541335582733
153,88,0.13097429275512695
271,65,0.1309480220079422
31,15,0.13083432614803314
59,70,0.1303960084915161
222,26,0.1303177922964096
300,1,0.13029804825782776
38,84,0.130291149020195
218,97,0.1301635205745697
37,44,0.13011431694030762
324,55,0.13003824651241302
39,68,0.12997649610042572
318,39,0.1297747939825058
0,46,0.12974613904953003
32,86,0.12970618903636932
84,27,0.12970483303070068
330,74,0.12960290908813477
135,50,0.12956644594669342
34,19,0.12955525517463684
199,24,0.12949982285499573
261,0,0.12944765388965607
24,27,0.129439115524292
149,59,0.12943781912326813
156,25,0.12932418286800385
316,104,0.12931311130523682
218,92,0.12929800152778625
144,28,0.12924808263778687
299,65,0.12913158535957336
267,28,0.12907135486602783
316,105,0.12905041873455048
317,52,0.12888966500759125
195,64,0.12883402407169342
18,42,0.12883010506629944
37,111,0.12876379489898682
111,34,0.12875930964946747
23,76,0.12875805795192719
272,94,0.1286991387605667
265,110,0.12864822149276733
2,51,0.12861628830432892
139,20,0.12850578129291534
195,24,0.12850186228752136
294,46,0.12843146920204163
235,3,0.12834957242012024
87,27,0.12813246250152588
233,28,0.1280478984117508
81,21,0.1280137300491333
256,111,0.1279764473438263
257,111,0.1279764473438263
317,99,0.12768800556659698
280,105,0.12758536636829376
59,45,0.12754622101783752
241,7,0.12746606767177582
274,31,0.12735657393932343
331,57,0.127073273062706
218,22,0.12698370218276978
184,28,0.12689918279647827
249,99,0.12689460813999176
270,22,0.12688851356506348
328,105,0.12687288224697113
17,74,0.12683384120464325
191,82,0.12676498293876648
273,46,0.1267622709274292
126,64,0.12674416601657867
28,93,0.12673158943653107
19,10,0.12661822140216827
263,52,0.1265632063150406
107,111,0.1264967918395996
317,43,0.12641851603984833
148,1,0.12637676298618317
39,10,0.12631534039974213
270,104,0.12625756859779358
291,38,0.12624391913414001
242,74,0.12617389857769012
177,83,0.1261112540960312
19,12,0.12605729699134827
146,94,0.12603233754634857
323,28,0.12601415812969208
322,2,0.1260092407464981
333,73,0.12597087025642395
192,1,0.12594859302043915
232,108,0.12593784928321838
32,89,0.12567582726478577
209,105,0.1255194991827011
46,41,0.12547996640205383
253,91,0.12546101212501526
26,18,0.12531840801239014
208,24,0.12516732513904572
331,1,0.12496713548898697
265,4,0.1248791515827179
